State,Date,Year,Month Name,Petrol Price
Osun,01/11/2018,2018,November,145.2307692
Osun,01/12/2018,2018,December,145
Osun,01/01/2019,2019,January,148.8333333
Osun,01/02/2019,2019,February,145.8888889
Osun,01/03/2019,2019,March,145
Osun,01/04/2019,2019,April,145
Osun,01/05/2019,2019,May,145.5263158
Osun,01/06/2019,2019,June,145
Osun,01/07/2019,2019,July,145
Osun,01/08/2019,2019,August,145
Osun,01/09/2019,2019,September,145
Osun,01/10/2019,2019,October,145
Osun,01/11/2019,2019,November,144.625
Osun,01/12/2019,2019,December,145
Osun,01/01/2020,2020,January,145
Osun,01/02/2020,2020,February,145.1111111
Osun,01/03/2020,2020,March,145
Osun,01/04/2020,2020,April,126.4285714
Osun,01/05/2020,2020,May,126.775
Osun,01/06/2020,2020,June,135.5
Osun,01/07/2020,2020,July,143.8663684
Osun,01/08/2020,2020,August,148.9633333
Osun,01/09/2020,2020,September,159.5714286
Osun,01/10/2020,2020,October,159.6923077
Osun,01/11/2020,2020,November,167.7272727
Osun,01/12/2020,2020,December,166.0714286
Osun,01/01/2021,2021,January,162.625
Osun,01/02/2021,2021,February,162.90625
Osun,01/03/2021,2021,March,169.0588235
Osun,01/04/2021,2021,April,164.03125
Osun,01/05/2021,2021,May,164.6666667
Osun,01/06/2021,2021,June,164.6
Osun,01/07/2021,2021,July,165.0714286
Osun,01/08/2021,2021,August,164.3571429
Osun,01/09/2021,2021,September,167.8
Osun,01/10/2021,2021,October,164.1
Osun,01/11/2021,2021,November,165.4615385
Osun,01/12/2021,2021,December,164.7333333
Osun,01/01/2022,2022,January,164.4615385
Osun,01/02/2022,2022,February,167.2727273
Osun,01/03/2022,2022,March,177.7272727
Osun,01/04/2022,2022,April,165.13
Osun,01/05/2022,2022,May,167.8571429
Osun,01/06/2022,2022,June,177
Osun,01/07/2022,2022,July,187.6470588
Osun,01/08/2022,2022,August,188.2142857
Osun,01/09/2022,2022,September,185.77
Osun,01/10/2022,2022,October,187
Osun,01/11/2022,2022,November,205.4545455
Osun,01/12/2022,2022,December,207.7777778
Osun,01/01/2023,2023,January,262.125
Osun,01/02/2023,2023,February,302.5
Osun,01/03/2023,2023,March,248
Osun,01/04/2023,2023,April,231.6666667
Osun,01/05/2023,2023,May,226.1818182
Osun,01/06/2023,2023,June,540.1333333
Osun,01/07/2023,2023,July,610.4545455
Osun,01/08/2023,2023,August,636
Osun,01/09/2023,2023,September,627.0769231
Osun,01/10/2023,2023,October,649.2307692
Osun,01/11/2023,2023,November,644.1666667
Osun,01/12/2023,2023,December,641.5384615
Osun,01/01/2024,2024,January,658.7719298
Osun,01/02/2024,2024,February,664.5454545
Osun,01/03/2024,2024,March,672.1428571
Osun,01/04/2024,2024,April,691
Oyo,01/01/2016,2016,January,91.5
Oyo,01/02/2016,2016,February,87.2
Oyo,01/03/2016,2016,March,111.2
Oyo,01/04/2016,2016,April,113.7
Oyo,01/05/2016,2016,May,145.2
Oyo,01/06/2016,2016,June,144.9
Oyo,01/07/2016,2016,July,144.1
Oyo,01/08/2016,2016,August,144.5
Oyo,01/09/2016,2016,September,144.7
Oyo,01/10/2016,2016,October,145.3
Oyo,01/11/2016,2016,November,144.4
Oyo,01/12/2016,2016,December,143.9
Oyo,01/01/2017,2017,January,161
Oyo,01/02/2017,2017,February,145.1428571
Oyo,01/03/2017,2017,March,145.6944444
Oyo,01/04/2017,2017,April,145.25
Oyo,01/05/2017,2017,May,145.3333333
Oyo,01/06/2017,2017,June,145.5
Oyo,01/07/2017,2017,July,146.0714286
Oyo,01/08/2017,2017,August,143.1875
Oyo,01/09/2017,2017,September,143.26875
Oyo,01/10/2017,2017,October,144.3125
Oyo,01/11/2017,2017,November,145.13
Oyo,01/12/2017,2017,December,167.5
Oyo,01/01/2018,2018,January,199.1666667
Oyo,01/02/2018,2018,February,165
Oyo,01/03/2018,2018,March,149.12
Oyo,01/04/2018,2018,April,145.11
Oyo,01/05/2018,2018,May,145
Oyo,01/06/2018,2018,June,144.3
Oyo,01/07/2018,2018,July,144.7222222
Oyo,01/08/2018,2018,August,144.2777778
Oyo,01/09/2018,2018,September,145.7916667
Oyo,01/10/2018,2018,October,144.5
Oyo,01/11/2018,2018,November,144.8947368
Oyo,01/12/2018,2018,December,145.5555556
Oyo,01/01/2019,2019,January,150.5
Oyo,01/02/2019,2019,February,146.5
Oyo,01/03/2019,2019,March,145
Oyo,01/04/2019,2019,April,145.25
Oyo,01/05/2019,2019,May,144.65
Oyo,01/06/2019,2019,June,145.5263158
Oyo,01/07/2019,2019,July,144.45
Oyo,01/08/2019,2019,August,145.88
Oyo,01/09/2019,2019,September,144.7647059
Oyo,01/10/2019,2019,October,145.2083333
Oyo,01/11/2019,2019,November,144.375
Oyo,01/12/2019,2019,December,145.625
Oyo,01/01/2020,2020,January,145.26
Oyo,01/02/2020,2020,February,145.0769231
Oyo,01/03/2020,2020,March,145
Oyo,01/04/2020,2020,April,125
Oyo,01/05/2020,2020,May,126.25
Oyo,01/06/2020,2020,June,124.3888889
Oyo,01/07/2020,2020,July,143.5
Oyo,01/08/2020,2020,August,148.9288889
Oyo,01/09/2020,2020,September,160.1176471
Oyo,01/10/2020,2020,October,159.8
Oyo,01/11/2020,2020,November,166.2857143
Oyo,01/12/2020,2020,December,165.1176471
Oyo,01/01/2021,2021,January,163.1764706
Oyo,01/02/2021,2021,February,166.9
Oyo,01/03/2021,2021,March,167.2105263
Oyo,01/04/2021,2021,April,165.5
Oyo,01/05/2021,2021,May,166.6111111
Oyo,01/06/2021,2021,June,164.8823529
Oyo,01/07/2021,2021,July,165.2352941
Oyo,01/08/2021,2021,August,165.0588235
Oyo,01/09/2021,2021,September,164.5
Oyo,01/10/2021,2021,October,164.0666667
Oyo,01/11/2021,2021,November,165.85
Oyo,01/12/2021,2021,December,165.5
Oyo,01/01/2022,2022,January,165.7333333
Oyo,01/02/2022,2022,February,167.5882353
Oyo,01/03/2022,2022,March,173.2352941
Oyo,01/04/2022,2022,April,165
Oyo,01/05/2022,2022,May,170.8823529
Oyo,01/06/2022,2022,June,179.3888889
Oyo,01/07/2022,2022,July,195.4166667
Oyo,01/08/2022,2022,August,182.4444444
Oyo,01/09/2022,2022,September,187.89
Oyo,01/10/2022,2022,October,190.7222222
Oyo,01/11/2022,2022,November,207.3333333
Oyo,01/12/2022,2022,December,210.4166667
Oyo,01/01/2023,2023,January,252.2916667
Oyo,01/02/2023,2023,February,311.4285714
Oyo,01/03/2023,2023,March,225.3333333
Oyo,01/04/2023,2023,April,217.0588235
Oyo,01/05/2023,2023,May,215.3846154
Oyo,01/06/2023,2023,June,537.4285714
Oyo,01/07/2023,2023,July,619.8181818
Oyo,01/08/2023,2023,August,621.8
Oyo,01/09/2023,2023,September,618.5
Oyo,01/10/2023,2023,October,592.1875
Oyo,01/11/2023,2023,November,628.3571429
Oyo,01/12/2023,2023,December,626.5625
Oyo,01/01/2024,2024,January,662.5328947
Oyo,01/02/2024,2024,February,652.3529412
Oyo,01/03/2024,2024,March,645.8823529
Oyo,01/04/2024,2024,April,660.3333333
Plateau,01/01/2016,2016,January,147.5
Plateau,01/02/2016,2016,February,93.1
Plateau,01/03/2016,2016,March,123.5
Plateau,01/04/2016,2016,April,133.4
Plateau,01/05/2016,2016,May,145
Plateau,01/06/2016,2016,June,148.8
Plateau,01/07/2016,2016,July,145
Plateau,01/08/2016,2016,August,144.4
Plateau,01/09/2016,2016,September,146.4
Plateau,01/10/2016,2016,October,144.5
Plateau,01/11/2016,2016,November,145
Plateau,01/12/2016,2016,December,145
Plateau,01/01/2017,2017,January,146.1
Plateau,01/02/2017,2017,February,147.8571429
Plateau,01/03/2017,2017,March,149.6
Plateau,01/04/2017,2017,April,146.5
Plateau,01/05/2017,2017,May,145.5555556
Plateau,01/06/2017,2017,June,148.5
Plateau,01/07/2017,2017,July,145.7777778
Plateau,01/08/2017,2017,August,146.4
Plateau,01/09/2017,2017,September,145.2857143
Plateau,01/10/2017,2017,October,145.1111111
Plateau,01/11/2017,2017,November,143.6
Plateau,01/12/2017,2017,December,170
Plateau,01/01/2018,2018,January,214.2307692
Plateau,01/02/2018,2018,February,174.5555556
Plateau,01/03/2018,2018,March,157.86
Plateau,01/04/2018,2018,April,145
Plateau,01/05/2018,2018,May,145.75
Plateau,01/06/2018,2018,June,146.6666667
Plateau,01/07/2018,2018,July,145
Plateau,01/08/2018,2018,August,145
Plateau,01/09/2018,2018,September,145.6625
Plateau,01/10/2018,2018,October,145
Plateau,01/11/2018,2018,November,146.6666667
Plateau,01/12/2018,2018,December,145
Plateau,01/01/2019,2019,January,146.4166667
Plateau,01/02/2019,2019,February,146.55
Plateau,01/03/2019,2019,March,144.43
Plateau,01/04/2019,2019,April,145.4285714
Plateau,01/05/2019,2019,May,145.7142857
Plateau,01/06/2019,2019,June,144.7777778
Plateau,01/07/2019,2019,July,145
Plateau,01/08/2019,2019,August,146
Plateau,01/09/2019,2019,September,146
Plateau,01/10/2019,2019,October,146
Plateau,01/11/2019,2019,November,145.7142857
Plateau,01/12/2019,2019,December,145.4285714
Plateau,01/01/2020,2020,January,145.63
Plateau,01/02/2020,2020,February,145.7777778
Plateau,01/03/2020,2020,March,145.7142857
Plateau,01/04/2020,2020,April,134.2857143
Plateau,01/05/2020,2020,May,132.4444444
Plateau,01/06/2020,2020,June,132.5714286
Plateau,01/07/2020,2020,July,143.5833333
Plateau,01/08/2020,2020,August,150.375
Plateau,01/09/2020,2020,September,159.4285714
Plateau,01/10/2020,2020,October,162.6
Plateau,01/11/2020,2020,November,165.6666667
Plateau,01/12/2020,2020,December,167.6
Plateau,01/01/2021,2021,January,163.5714286
Plateau,01/02/2021,2021,February,173
Plateau,01/03/2021,2021,March,182.5
Plateau,01/04/2021,2021,April,178.1428571
Plateau,01/05/2021,2021,May,176.5714286
Plateau,01/06/2021,2021,June,170.4
Plateau,01/07/2021,2021,July,170.4
Plateau,01/08/2021,2021,August,165.3333333
Plateau,01/09/2021,2021,September,163.024
Plateau,01/10/2021,2021,October,172.4285714
Plateau,01/11/2021,2021,November,170.6666667
Plateau,01/12/2021,2021,December,164
Plateau,01/01/2022,2022,January,165
Plateau,01/02/2022,2022,February,173.5
Plateau,01/03/2022,2022,March,173.5
Plateau,01/04/2022,2022,April,165.55
Plateau,01/05/2022,2022,May,167.5
Plateau,01/06/2022,2022,June,167
Plateau,01/07/2022,2022,July,182.7272727
Plateau,01/08/2022,2022,August,182.5
Plateau,01/09/2022,2022,September,188.4
Plateau,01/10/2022,2022,October,196.9
Plateau,01/11/2022,2022,November,196.1428571
Plateau,01/12/2022,2022,December,208.4
Plateau,01/01/2023,2023,January,192.1428571
Plateau,01/02/2023,2023,February,198.7142857
Plateau,01/03/2023,2023,March,196.7857143
Plateau,01/04/2023,2023,April,210
Plateau,01/05/2023,2023,May,203.3333333
Plateau,01/06/2023,2023,June,543
Plateau,01/07/2023,2023,July,537
Plateau,01/08/2023,2023,August,623.8333333
Plateau,01/09/2023,2023,September,623.8633333
Plateau,01/10/2023,2023,October,627.5714286
Plateau,01/11/2023,2023,November,644.5
Plateau,01/12/2023,2023,December,649.25
Plateau,01/01/2024,2024,January,670
Plateau,01/02/2024,2024,February,686.1666667
Plateau,01/03/2024,2024,March,662.2687531
Plateau,01/04/2024,2024,April,685.2857143
Rivers,01/01/2016,2016,January,102.5
Rivers,01/02/2016,2016,February,106.7
Rivers,01/03/2016,2016,March,133.7
Rivers,01/04/2016,2016,April,174.3
Rivers,01/05/2016,2016,May,150
Rivers,01/06/2016,2016,June,148.5
Rivers,01/07/2016,2016,July,151.5
Rivers,01/08/2016,2016,August,147.7
Rivers,01/09/2016,2016,September,147.3
Rivers,01/10/2016,2016,October,146.9
Rivers,01/11/2016,2016,November,147
Rivers,01/12/2016,2016,December,145.1
Rivers,01/01/2017,2017,January,145
Rivers,01/02/2017,2017,February,151.0714286
Rivers,01/03/2017,2017,March,151.3333333
Rivers,01/04/2017,2017,April,149.6428571
Rivers,01/05/2017,2017,May,157.3684211
Rivers,01/06/2017,2017,June,145.625
Rivers,01/07/2017,2017,July,145.95
Rivers,01/08/2017,2017,August,145.8421053
Rivers,01/09/2017,2017,September,145.5555556
Rivers,01/10/2017,2017,October,145.35
Rivers,01/11/2017,2017,November,147
Rivers,01/12/2017,2017,December,160
Rivers,01/01/2018,2018,January,197.5
Rivers,01/02/2018,2018,February,194.75
Rivers,01/03/2018,2018,March,165.94
Rivers,01/04/2018,2018,April,155.94
Rivers,01/05/2018,2018,May,150.91
Rivers,01/06/2018,2018,June,148.5789474
Rivers,01/07/2018,2018,July,145.2631579
Rivers,01/08/2018,2018,August,145
Rivers,01/09/2018,2018,September,145
Rivers,01/10/2018,2018,October,145
Rivers,01/11/2018,2018,November,145
Rivers,01/12/2018,2018,December,145
Rivers,01/01/2019,2019,January,145.3529412
Rivers,01/02/2019,2019,February,144.7058824
Rivers,01/03/2019,2019,March,145.38
Rivers,01/04/2019,2019,April,145.5555556
Rivers,01/05/2019,2019,May,145.3125
Rivers,01/06/2019,2019,June,146.2307692
Rivers,01/07/2019,2019,July,145
Rivers,01/08/2019,2019,August,145
Rivers,01/09/2019,2019,September,145.1666667
Rivers,01/10/2019,2019,October,145.2631579
Rivers,01/11/2019,2019,November,145
Rivers,01/12/2019,2019,December,144.7894737
Rivers,01/01/2020,2020,January,144.78
Rivers,01/02/2020,2020,February,145
Rivers,01/03/2020,2020,March,145.1176471
Rivers,01/04/2020,2020,April,127.3529412
Rivers,01/05/2020,2020,May,125
Rivers,01/06/2020,2020,June,125
Rivers,01/07/2020,2020,July,143.7571429
Rivers,01/08/2020,2020,August,148.5882353
Rivers,01/09/2020,2020,September,160.0555556
Rivers,01/10/2020,2020,October,160.625
Rivers,01/11/2020,2020,November,168.2222222
Rivers,01/12/2020,2020,December,166.5811765
Rivers,01/01/2021,2021,January,164.8333333
Rivers,01/02/2021,2021,February,166.5263158
Rivers,01/03/2021,2021,March,178.5088235
Rivers,01/04/2021,2021,April,165.9375
Rivers,01/05/2021,2021,May,176.5294118
Rivers,01/06/2021,2021,June,166.1176471
Rivers,01/07/2021,2021,July,166.6666667
Rivers,01/08/2021,2021,August,163.4117647
Rivers,01/09/2021,2021,September,165.06
Rivers,01/10/2021,2021,October,162.9333333
Rivers,01/11/2021,2021,November,165.95
Rivers,01/12/2021,2021,December,165.3333333
Rivers,01/01/2022,2022,January,164.2941176
Rivers,01/02/2022,2022,February,166.7058824
Rivers,01/03/2022,2022,March,210.3157895
Rivers,01/04/2022,2022,April,169.2
Rivers,01/05/2022,2022,May,174.1904762
Rivers,01/06/2022,2022,June,168.6111111
Rivers,01/07/2022,2022,July,186.7647059
Rivers,01/08/2022,2022,August,180
Rivers,01/09/2022,2022,September,188.31
Rivers,01/10/2022,2022,October,199.4666667
Rivers,01/11/2022,2022,November,200
Rivers,01/12/2022,2022,December,204.6666667
Rivers,01/01/2023,2023,January,327.1428571
Rivers,01/02/2023,2023,February,323.3333333
Rivers,01/03/2023,2023,March,290.8888889
Rivers,01/04/2023,2023,April,282.2222222
Rivers,01/05/2023,2023,May,250.4166667
Rivers,01/06/2023,2023,June,537.6363636
Rivers,01/07/2023,2023,July,607.6666667
Rivers,01/08/2023,2023,August,596.8
Rivers,01/09/2023,2023,September,602.5454545
Rivers,01/10/2023,2023,October,628.2727273
Rivers,01/11/2023,2023,November,663.8888889
Rivers,01/12/2023,2023,December,676.6666667
Rivers,01/01/2024,2024,January,674.5454545
Rivers,01/02/2024,2024,February,680
Rivers,01/03/2024,2024,March,710.9090909
Rivers,01/04/2024,2024,April,696
Sokoto,01/01/2016,2016,January,110.5
Sokoto,01/02/2016,2016,February,111.8
Sokoto,01/03/2016,2016,March,160
Sokoto,01/04/2016,2016,April,168.3
Sokoto,01/05/2016,2016,May,147.1
Sokoto,01/06/2016,2016,June,145
Sokoto,01/07/2016,2016,July,145
Sokoto,01/08/2016,2016,August,151.9
Sokoto,01/09/2016,2016,September,145
Sokoto,01/10/2016,2016,October,145
Sokoto,01/11/2016,2016,November,145
Sokoto,01/12/2016,2016,December,146.4
Sokoto,01/01/2017,2017,January,155
Sokoto,01/02/2017,2017,February,162.1428571
Sokoto,01/03/2017,2017,March,152.8571429
Sokoto,01/04/2017,2017,April,150
Sokoto,01/05/2017,2017,May,157.8571429
Sokoto,01/06/2017,2017,June,150.7142857
Sokoto,01/07/2017,2017,July,145
Sokoto,01/08/2017,2017,August,145.2857143
Sokoto,01/09/2017,2017,September,143.5714286
Sokoto,01/10/2017,2017,October,146
Sokoto,01/11/2017,2017,November,145.88
Sokoto,01/12/2017,2017,December,168
Sokoto,01/01/2018,2018,January,205.8333333
Sokoto,01/02/2018,2018,February,180.3333333
Sokoto,01/03/2018,2018,March,162.86
Sokoto,01/04/2018,2018,April,158.33
Sokoto,01/05/2018,2018,May,158.57
Sokoto,01/06/2018,2018,June,154.2
Sokoto,01/07/2018,2018,July,145
Sokoto,01/08/2018,2018,August,145
Sokoto,01/09/2018,2018,September,145
Sokoto,01/10/2018,2018,October,144.2
Sokoto,01/11/2018,2018,November,144.2
Sokoto,01/12/2018,2018,December,144.4285714
Sokoto,01/01/2019,2019,January,145.1428571
Sokoto,01/02/2019,2019,February,145.4285714
Sokoto,01/03/2019,2019,March,145.83
Sokoto,01/04/2019,2019,April,145.7142857
Sokoto,01/05/2019,2019,May,145.7142857
Sokoto,01/06/2019,2019,June,145.7142857
Sokoto,01/07/2019,2019,July,145.7142857
Sokoto,01/08/2019,2019,August,145.71
Sokoto,01/09/2019,2019,September,146.25
Sokoto,01/10/2019,2019,October,145.7142857
Sokoto,01/11/2019,2019,November,145.2
Sokoto,01/12/2019,2019,December,144.2857143
Sokoto,01/01/2020,2020,January,145
Sokoto,01/02/2020,2020,February,145.625
Sokoto,01/03/2020,2020,March,145.8571429
Sokoto,01/04/2020,2020,April,138.5714286
Sokoto,01/05/2020,2020,May,137.7647059
Sokoto,01/06/2020,2020,June,126
Sokoto,01/07/2020,2020,July,144.15625
Sokoto,01/08/2020,2020,August,145
Sokoto,01/09/2020,2020,September,159
Sokoto,01/10/2020,2020,October,158.5714286
Sokoto,01/11/2020,2020,November,165
Sokoto,01/12/2020,2020,December,165
Sokoto,01/01/2021,2021,January,165.4
Sokoto,01/02/2021,2021,February,165
Sokoto,01/03/2021,2021,March,171.4285714
Sokoto,01/04/2021,2021,April,164.25
Sokoto,01/05/2021,2021,May,165.7142857
Sokoto,01/06/2021,2021,June,163.125
Sokoto,01/07/2021,2021,July,165
Sokoto,01/08/2021,2021,August,165.625
Sokoto,01/09/2021,2021,September,162.2
Sokoto,01/10/2021,2021,October,166
Sokoto,01/11/2021,2021,November,165
Sokoto,01/12/2021,2021,December,165
Sokoto,01/01/2022,2022,January,165
Sokoto,01/02/2022,2022,February,170.4545455
Sokoto,01/03/2022,2022,March,180
Sokoto,01/04/2022,2022,April,167.14
Sokoto,01/05/2022,2022,May,168.55
Sokoto,01/06/2022,2022,June,195.5454545
Sokoto,01/07/2022,2022,July,184.1764706
Sokoto,01/08/2022,2022,August,185.7142857
Sokoto,01/09/2022,2022,September,187.67
Sokoto,01/10/2022,2022,October,185
Sokoto,01/11/2022,2022,November,192.5
Sokoto,01/12/2022,2022,December,200.8571429
Sokoto,01/01/2023,2023,January,191.4285714
Sokoto,01/02/2023,2023,February,200
Sokoto,01/03/2023,2023,March,208.5714286
Sokoto,01/04/2023,2023,April,195
Sokoto,01/05/2023,2023,May,203.6666667
Sokoto,01/06/2023,2023,June,540
Sokoto,01/07/2023,2023,July,621.1428571
Sokoto,01/08/2023,2023,August,631.4285714
Sokoto,01/09/2023,2023,September,628.2857143
Sokoto,01/10/2023,2023,October,638.3333333
Sokoto,01/11/2023,2023,November,641.4285714
Sokoto,01/12/2023,2023,December,678.5714286
Sokoto,01/01/2024,2024,January,664.8
Sokoto,01/02/2024,2024,February,681.4285714
Sokoto,01/03/2024,2024,March,715
Sokoto,01/04/2024,2024,April,713.3333333
Taraba,01/01/2016,2016,January,120.7
Taraba,01/02/2016,2016,February,111.7
Taraba,01/03/2016,2016,March,153.3
Taraba,01/04/2016,2016,April,117.1
Taraba,01/05/2016,2016,May,161.1
Taraba,01/06/2016,2016,June,160
Taraba,01/07/2016,2016,July,162.8
Taraba,01/08/2016,2016,August,143.3
Taraba,01/09/2016,2016,September,146.5
Taraba,01/10/2016,2016,October,145.7
Taraba,01/11/2016,2016,November,150.8
Taraba,01/12/2016,2016,December,150
Taraba,01/01/2017,2017,January,146.9
Taraba,01/02/2017,2017,February,161.6666667
Taraba,01/03/2017,2017,March,148.04
Taraba,01/04/2017,2017,April,158.6363636
Taraba,01/05/2017,2017,May,162
Taraba,01/06/2017,2017,June,156.25
Taraba,01/07/2017,2017,July,157.67
Taraba,01/08/2017,2017,August,145
Taraba,01/09/2017,2017,September,146.1111111
Taraba,01/10/2017,2017,October,145
Taraba,01/11/2017,2017,November,146.66
Taraba,01/12/2017,2017,December,166.1111111
Taraba,01/01/2018,2018,January,164.4444444
Taraba,01/02/2018,2018,February,201.2857143
Taraba,01/03/2018,2018,March,184.38
Taraba,01/04/2018,2018,April,156
Taraba,01/05/2018,2018,May,153.89
Taraba,01/06/2018,2018,June,150.875
Taraba,01/07/2018,2018,July,151.8181818
Taraba,01/08/2018,2018,August,150.2857143
Taraba,01/09/2018,2018,September,152.8571429
Taraba,01/10/2018,2018,October,153
Taraba,01/11/2018,2018,November,155.4572066
Taraba,01/12/2018,2018,December,150.2727273
Taraba,01/01/2019,2019,January,150
Taraba,01/02/2019,2019,February,150.55
Taraba,01/03/2019,2019,March,147
Taraba,01/04/2019,2019,April,147
Taraba,01/05/2019,2019,May,145.5555556
Taraba,01/06/2019,2019,June,146
Taraba,01/07/2019,2019,July,145.7
Taraba,01/08/2019,2019,August,145.18
Taraba,01/09/2019,2019,September,145.5
Taraba,01/10/2019,2019,October,145.5
Taraba,01/11/2019,2019,November,145.8571429
Taraba,01/12/2019,2019,December,143.125
Taraba,01/01/2020,2020,January,145.06
Taraba,01/02/2020,2020,February,145
Taraba,01/03/2020,2020,March,145.6666667
Taraba,01/04/2020,2020,April,140.4444444
Taraba,01/05/2020,2020,May,138
Taraba,01/06/2020,2020,June,135.5
Taraba,01/07/2020,2020,July,143.7
Taraba,01/08/2020,2020,August,153.6666667
Taraba,01/09/2020,2020,September,166.4285714
Taraba,01/10/2020,2020,October,162.8571429
Taraba,01/11/2020,2020,November,166.875
Taraba,01/12/2020,2020,December,165.25
Taraba,01/01/2021,2021,January,163.75
Taraba,01/02/2021,2021,February,163.2857143
Taraba,01/03/2021,2021,March,162.6666667
Taraba,01/04/2021,2021,April,164.7142857
Taraba,01/05/2021,2021,May,162.3333333
Taraba,01/06/2021,2021,June,157.3333333
Taraba,01/07/2021,2021,July,162.25
Taraba,01/08/2021,2021,August,165.5
Taraba,01/09/2021,2021,September,164.625
Taraba,01/10/2021,2021,October,165.85
Taraba,01/11/2021,2021,November,165
Taraba,01/12/2021,2021,December,166.3333333
Taraba,01/01/2022,2022,January,163.5
Taraba,01/02/2022,2022,February,175.6
Taraba,01/03/2022,2022,March,184.5555556
Taraba,01/04/2022,2022,April,173.75
Taraba,01/05/2022,2022,May,178.3636364
Taraba,01/06/2022,2022,June,169.3333333
Taraba,01/07/2022,2022,July,189.3333333
Taraba,01/08/2022,2022,August,178.5
Taraba,01/09/2022,2022,September,186.07
Taraba,01/10/2022,2022,October,185.4166667
Taraba,01/11/2022,2022,November,211.5
Taraba,01/12/2022,2022,December,212
Taraba,01/01/2023,2023,January,258.8888889
Taraba,01/02/2023,2023,February,258.8888889
Taraba,01/03/2023,2023,March,330
Taraba,01/04/2023,2023,April,320
Taraba,01/05/2023,2023,May,295
Taraba,01/06/2023,2023,June,562.8571429
Taraba,01/07/2023,2023,July,610
Taraba,01/08/2023,2023,August,680
Taraba,01/09/2023,2023,September,665.5555556
Taraba,01/10/2023,2023,October,639
Taraba,01/11/2023,2023,November,618
Taraba,01/12/2023,2023,December,760
Taraba,01/01/2024,2024,January,704.1111111
Taraba,01/02/2024,2024,February,710.56
Taraba,01/03/2024,2024,March,761.9186346
Taraba,01/04/2024,2024,April,751.8888889
Yobe,01/01/2016,2016,January,96.8
Yobe,01/02/2016,2016,February,122.9
Yobe,01/03/2016,2016,March,145.5
Yobe,01/04/2016,2016,April,183.8
Yobe,01/05/2016,2016,May,164.2
Yobe,01/06/2016,2016,June,152.3
Yobe,01/07/2016,2016,July,145
Yobe,01/08/2016,2016,August,148.3
Yobe,01/09/2016,2016,September,151.7
Yobe,01/10/2016,2016,October,150
Yobe,01/11/2016,2016,November,162
Yobe,01/12/2016,2016,December,148.8
Yobe,01/01/2017,2017,January,147
Yobe,01/02/2017,2017,February,177
Yobe,01/03/2017,2017,March,161.6666667
Yobe,01/04/2017,2017,April,158.3333333
Yobe,01/05/2017,2017,May,156.4285714
Yobe,01/06/2017,2017,June,168
Yobe,01/07/2017,2017,July,170
Yobe,01/08/2017,2017,August,145.25
Yobe,01/09/2017,2017,September,149.6666667
Yobe,01/10/2017,2017,October,152.5
Yobe,01/11/2017,2017,November,145.75
Yobe,01/12/2017,2017,December,166
Yobe,01/01/2018,2018,January,171
Yobe,01/02/2018,2018,February,196.1111111
Yobe,01/03/2018,2018,March,166.67
Yobe,01/04/2018,2018,April,154.17
Yobe,01/05/2018,2018,May,153.33
Yobe,01/06/2018,2018,June,146.25
Yobe,01/07/2018,2018,July,148.75
Yobe,01/08/2018,2018,August,146.25
Yobe,01/09/2018,2018,September,146.25
Yobe,01/10/2018,2018,October,146.25
Yobe,01/11/2018,2018,November,150.7692308
Yobe,01/12/2018,2018,December,143.3333333
Yobe,01/01/2019,2019,January,145.7272727
Yobe,01/02/2019,2019,February,145.0769231
Yobe,01/03/2019,2019,March,147.55
Yobe,01/04/2019,2019,April,147.8181818
Yobe,01/05/2019,2019,May,145.6363636
Yobe,01/06/2019,2019,June,146
Yobe,01/07/2019,2019,July,144.3636364
Yobe,01/08/2019,2019,August,145
Yobe,01/09/2019,2019,September,146
Yobe,01/10/2019,2019,October,146.2
Yobe,01/11/2019,2019,November,145.25
Yobe,01/12/2019,2019,December,145.8571429
Yobe,01/01/2020,2020,January,145.43
Yobe,01/02/2020,2020,February,145.2083333
Yobe,01/03/2020,2020,March,145.75
Yobe,01/04/2020,2020,April,137.5
Yobe,01/05/2020,2020,May,134
Yobe,01/06/2020,2020,June,135
Yobe,01/07/2020,2020,July,143.0888889
Yobe,01/08/2020,2020,August,148.6363636
Yobe,01/09/2020,2020,September,168.8333333
Yobe,01/10/2020,2020,October,163.5833333
Yobe,01/11/2020,2020,November,166.2222222
Yobe,01/12/2020,2020,December,165.75
Yobe,01/01/2021,2021,January,163.1428571
Yobe,01/02/2021,2021,February,164.2727273
Yobe,01/03/2021,2021,March,169.5
Yobe,01/04/2021,2021,April,157.3333333
Yobe,01/05/2021,2021,May,163.5
Yobe,01/06/2021,2021,June,161.25
Yobe,01/07/2021,2021,July,163.8571429
Yobe,01/08/2021,2021,August,165.8333333
Yobe,01/09/2021,2021,September,163.6666667
Yobe,01/10/2021,2021,October,159.8571429
Yobe,01/11/2021,2021,November,166
Yobe,01/12/2021,2021,December,164.75
Yobe,01/01/2022,2022,January,165.8333333
Yobe,01/02/2022,2022,February,174.3333333
Yobe,01/03/2022,2022,March,184.6666667
Yobe,01/04/2022,2022,April,176.43
Yobe,01/05/2022,2022,May,165.3571429
Yobe,01/06/2022,2022,June,180.3333333
Yobe,01/07/2022,2022,July,183.2
Yobe,01/08/2022,2022,August,179.2857143
Yobe,01/09/2022,2022,September,184.65
Yobe,01/10/2022,2022,October,187.75
Yobe,01/11/2022,2022,November,206.25
