State,Date,Year,Month Name,Diesel Price
Katsina,01/03/2020,2020,March,224.5
Katsina,01/04/2020,2020,April,224.5
Katsina,01/05/2020,2020,May,228.7028296
Katsina,01/06/2020,2020,June,226.5
Katsina,01/07/2020,2020,July,227.7175821
Katsina,01/08/2020,2020,August,236
Katsina,01/09/2020,2020,September,227.9537986
Katsina,01/10/2020,2020,October,249.2857143
Katsina,01/11/2020,2020,November,228.6129423
Katsina,01/12/2020,2020,December,249.2857143
Katsina,01/01/2021,2021,January,229.5
Katsina,01/02/2021,2021,February,239.2857143
Katsina,01/03/2021,2021,March,236.875
Katsina,01/04/2021,2021,April,238.125
Katsina,01/05/2021,2021,May,227.5
Katsina,01/06/2021,2021,June,226.5
Katsina,01/07/2021,2021,July,252.5714286
Katsina,01/08/2021,2021,August,252.5714286
Katsina,01/09/2021,2021,September,225
Katsina,01/10/2021,2021,October,235.7142857
Katsina,01/11/2021,2021,November,224.375
Katsina,01/12/2021,2021,December,225
Katsina,01/01/2022,2022,January,293
Katsina,01/02/2022,2022,February,314.125
Katsina,01/03/2022,2022,March,585
Katsina,01/04/2022,2022,April,700
Katsina,01/05/2022,2022,May,673.8461538
Katsina,01/06/2022,2022,June,786.3636364
Katsina,01/07/2022,2022,July,695
Katsina,01/08/2022,2022,August,702.2222222
Katsina,01/09/2022,2022,September,710
Katsina,01/10/2022,2022,October,792.7272727
Katsina,01/11/2022,2022,November,803.75
Katsina,01/12/2022,2022,December,791.25
Katsina,01/12/2023,2023,December,1165.625
Katsina,01/01/2023,2023,January,1066.67
Katsina,01/02/2023,2023,February,1125
Katsina,01/03/2023,2023,March,1336.36
Katsina,01/04/2023,2023,April,1305.56
Kebbi,01/06/2015,2015,June,172.6923077
Kebbi,01/07/2015,2015,July,191.25
Kebbi,01/08/2015,2015,August,165
Kebbi,01/09/2015,2015,September,161.875
Kebbi,01/10/2015,2015,October,209.375
Kebbi,01/11/2015,2015,November,215
Kebbi,01/12/2015,2015,December,210.7692308
Kebbi,01/01/2016,2016,January,200.7692308
Kebbi,01/02/2016,2016,February,155.5
Kebbi,01/03/2016,2016,March,212.7777778
Kebbi,01/04/2016,2016,April,192.2727273
Kebbi,01/05/2016,2016,May,187.7777778
Kebbi,01/06/2016,2016,June,200
Kebbi,01/07/2016,2016,July,229.0909091
Kebbi,01/08/2016,2016,August,194.5454545
Kebbi,01/09/2016,2016,September,199.375
Kebbi,01/10/2016,2016,October,192
Kebbi,01/11/2016,2016,November,208.6363636
Kebbi,01/12/2016,2016,December,210.4166667
Kebbi,01/01/2017,2017,January,235.8333333
Kebbi,01/02/2017,2017,February,240.7142857
Kebbi,01/03/2017,2017,March,230
Kebbi,01/04/2017,2017,April,223.5
Kebbi,01/05/2017,2017,May,219.1666667
Kebbi,01/06/2017,2017,June,224.0909091
Kebbi,01/07/2017,2017,July,220
Kebbi,01/08/2017,2017,August,216
Kebbi,01/09/2017,2017,September,179
Kebbi,01/10/2017,2017,October,216.875
Kebbi,01/11/2017,2017,November,219.37
Kebbi,01/12/2017,2017,December,221.4285714
Kebbi,01/01/2018,2018,January,255.4545455
Kebbi,01/02/2018,2018,February,229.5
Kebbi,01/03/2018,2018,March,230.8333333
Kebbi,01/04/2018,2018,April,221.25
Kebbi,01/05/2018,2018,May,224.5
Kebbi,01/06/2018,2018,June,227.5
Kebbi,01/07/2018,2018,July,224
Kebbi,01/08/2018,2018,August,222
Kebbi,01/09/2018,2018,September,227.5
Kebbi,01/10/2018,2018,October,227.5
Kebbi,01/11/2018,2018,November,227.9
Kebbi,01/12/2018,2018,December,232.7777778
Kebbi,01/01/2019,2019,January,231.1111111
Kebbi,01/02/2019,2019,February,225.7142857
Kebbi,01/03/2019,2019,March,227.5
Kebbi,01/04/2019,2019,April,230.2
Kebbi,01/05/2019,2019,May,231.1111111
Kebbi,01/06/2019,2019,June,231.1111111
Kebbi,01/07/2019,2019,July,231.1111111
Kebbi,01/08/2019,2019,August,225
Kebbi,01/09/2019,2019,September,239.5
Kebbi,01/10/2019,2019,October,225
Kebbi,01/11/2019,2019,November,227.5
Kebbi,01/12/2019,2019,December,232.7777778
Kebbi,01/01/2020,2020,January,240.75
Kebbi,01/02/2020,2020,February,230.5538264
Kebbi,01/03/2020,2020,March,230.8333333
Kebbi,01/04/2020,2020,April,230.8333333
Kebbi,01/05/2020,2020,May,205.8333333
Kebbi,01/06/2020,2020,June,239.5
Kebbi,01/07/2020,2020,July,235
Kebbi,01/08/2020,2020,August,240.2
Kebbi,01/09/2020,2020,September,240.2
Kebbi,01/10/2020,2020,October,247.1428571
Kebbi,01/11/2020,2020,November,258.5714286
Kebbi,01/12/2020,2020,December,256.6666667
Kebbi,01/01/2021,2021,January,257.5
Kebbi,01/02/2021,2021,February,257.5
Kebbi,01/03/2021,2021,March,222.7777778
Kebbi,01/04/2021,2021,April,224.625
Kebbi,01/05/2021,2021,May,225
Kebbi,01/06/2021,2021,June,241.7076336
Kebbi,01/07/2021,2021,July,236.6666667
Kebbi,01/08/2021,2021,August,214.1666667
Kebbi,01/09/2021,2021,September,230
Kebbi,01/10/2021,2021,October,214.1666667
Kebbi,01/11/2021,2021,November,214.1666667
Kebbi,01/12/2021,2021,December,232.3560287
Kebbi,01/01/2022,2022,January,230
Kebbi,01/02/2022,2022,February,231.6666667
Kebbi,01/03/2022,2022,March,450
Kebbi,01/04/2022,2022,April,700
Kebbi,01/05/2022,2022,May,700
Kebbi,01/06/2022,2022,June,750
Kebbi,01/07/2022,2022,July,780
Kebbi,01/08/2022,2022,August,777.1428571
Kebbi,01/09/2022,2022,September,783
Kebbi,01/10/2022,2022,October,787.7777778
Kebbi,01/11/2022,2022,November,789
Kebbi,01/12/2022,2022,December,800
Kebbi,01/12/2023,2023,December,1250
Kebbi,01/01/2023,2023,January,1433.33
Kebbi,01/02/2023,2023,February,1400
Kebbi,01/03/2023,2023,March,1370
Kebbi,01/04/2023,2023,April,1380
Kogi,01/06/2015,2015,June,152.5
Kogi,01/07/2015,2015,July,151.25
Kogi,01/08/2015,2015,August,148.8
Kogi,01/09/2015,2015,September,151.6
Kogi,01/10/2015,2015,October,155
Kogi,01/11/2015,2015,November,162.1428571
Kogi,01/12/2015,2015,December,166.25
Kogi,01/01/2016,2016,January,166.3333333
Kogi,01/02/2016,2016,February,152.1428571
Kogi,01/03/2016,2016,March,152
Kogi,01/04/2016,2016,April,135
Kogi,01/05/2016,2016,May,152.5
Kogi,01/06/2016,2016,June,180
Kogi,01/07/2016,2016,July,201.25
Kogi,01/08/2016,2016,August,190
Kogi,01/09/2016,2016,September,196.6666667
Kogi,01/10/2016,2016,October,181.8181818
Kogi,01/11/2016,2016,November,186.25
Kogi,01/12/2016,2016,December,186
Kogi,01/01/2017,2017,January,235.3846154
Kogi,01/02/2017,2017,February,250
Kogi,01/03/2017,2017,March,260
Kogi,01/04/2017,2017,April,249
Kogi,01/05/2017,2017,May,229.5
Kogi,01/06/2017,2017,June,217.5
Kogi,01/07/2017,2017,July,210.8333333
Kogi,01/08/2017,2017,August,204.4444444
Kogi,01/09/2017,2017,September,175
Kogi,01/10/2017,2017,October,191.1538462
Kogi,01/11/2017,2017,November,214.44
Kogi,01/12/2017,2017,December,207
Kogi,01/01/2018,2018,January,211.25
Kogi,01/02/2018,2018,February,198
Kogi,01/03/2018,2018,March,205
Kogi,01/04/2018,2018,April,201.4285714
Kogi,01/05/2018,2018,May,210.625
Kogi,01/06/2018,2018,June,217.7777778
Kogi,01/07/2018,2018,July,210
Kogi,01/08/2018,2018,August,204.9090909
Kogi,01/09/2018,2018,September,201.25
Kogi,01/10/2018,2018,October,213.75
Kogi,01/11/2018,2018,November,203.8888889
Kogi,01/12/2018,2018,December,215.5555556
Kogi,01/01/2019,2019,January,216.6666667
Kogi,01/02/2019,2019,February,217.5
Kogi,01/03/2019,2019,March,220.3333333
Kogi,01/04/2019,2019,April,220.95
Kogi,01/05/2019,2019,May,232.5
Kogi,01/06/2019,2019,June,205.75
Kogi,01/07/2019,2019,July,218.5714286
Kogi,01/08/2019,2019,August,228.57
Kogi,01/09/2019,2019,September,228.5714286
Kogi,01/10/2019,2019,October,237.1428571
Kogi,01/11/2019,2019,November,229.375
Kogi,01/12/2019,2019,December,227.5
Kogi,01/01/2020,2020,January,232.1428571
Kogi,01/02/2020,2020,February,217.5
Kogi,01/03/2020,2020,March,237.1428571
Kogi,01/04/2020,2020,April,237.1428571
Kogi,01/05/2020,2020,May,227.4734938
Kogi,01/06/2020,2020,June,209
Kogi,01/07/2020,2020,July,212.5
Kogi,01/08/2020,2020,August,206.625
Kogi,01/09/2020,2020,September,200.8333333
Kogi,01/10/2020,2020,October,216
Kogi,01/11/2020,2020,November,228.3333333
Kogi,01/12/2020,2020,December,230.3846154
Kogi,01/01/2021,2021,January,212.5
Kogi,01/02/2021,2021,February,217.1428571
Kogi,01/03/2021,2021,March,228.5714286
Kogi,01/04/2021,2021,April,215
Kogi,01/05/2021,2021,May,239
Kogi,01/06/2021,2021,June,237
Kogi,01/07/2021,2021,July,234.1666667
Kogi,01/08/2021,2021,August,213.3333333
Kogi,01/09/2021,2021,September,273.75
Kogi,01/10/2021,2021,October,257.5
Kogi,01/11/2021,2021,November,272.1428571
Kogi,01/12/2021,2021,December,264.1666667
Kogi,01/01/2022,2022,January,290
Kogi,01/02/2022,2022,February,312
Kogi,01/03/2022,2022,March,540
Kogi,01/04/2022,2022,April,550
Kogi,01/05/2022,2022,May,653.5714286
Kogi,01/06/2022,2022,June,678
Kogi,01/07/2022,2022,July,763.3333333
Kogi,01/08/2022,2022,August,804.5454545
Kogi,01/09/2022,2022,September,814.4444444
Kogi,01/10/2022,2022,October,811.1111111
Kogi,01/11/2022,2022,November,813.3333333
Kogi,01/12/2022,2022,December,827.7777778
Kogi,01/12/2023,2023,December,1011.666667
Kogi,01/01/2023,2023,January,1300
Kogi,01/02/2023,2023,February,1280.56
Kogi,01/03/2023,2023,March,1234.42
Kogi,01/04/2023,2023,April,1152.5
Kwara,01/06/2015,2015,June,146
Kwara,01/07/2015,2015,July,160.3333333
Kwara,01/08/2015,2015,August,154
Kwara,01/09/2015,2015,September,179.2
Kwara,01/10/2015,2015,October,143.3333333
Kwara,01/11/2015,2015,November,168
Kwara,01/12/2015,2015,December,163.2
Kwara,01/01/2016,2016,January,160.3333333
Kwara,01/02/2016,2016,February,142.6666667
Kwara,01/03/2016,2016,March,153.5714286
Kwara,01/04/2016,2016,April,135
Kwara,01/05/2016,2016,May,146
Kwara,01/06/2016,2016,June,185.21064
Kwara,01/07/2016,2016,July,223.3333333
Kwara,01/08/2016,2016,August,202
Kwara,01/09/2016,2016,September,198.8888889
Kwara,01/10/2016,2016,October,193.3417987
Kwara,01/11/2016,2016,November,187.8571429
Kwara,01/12/2016,2016,December,191.6666667
Kwara,01/01/2017,2017,January,228.3333333
Kwara,01/02/2017,2017,February,253.3333333
Kwara,01/03/2017,2017,March,263.5714286
Kwara,01/04/2017,2017,April,220
Kwara,01/05/2017,2017,May,219.375
Kwara,01/06/2017,2017,June,235.5555556
Kwara,01/07/2017,2017,July,202
Kwara,01/08/2017,2017,August,203.3333333
Kwara,01/09/2017,2017,September,170
Kwara,01/10/2017,2017,October,191.5384615
Kwara,01/11/2017,2017,November,201
Kwara,01/12/2017,2017,December,198
Kwara,01/01/2018,2018,January,202.5
Kwara,01/02/2018,2018,February,201
Kwara,01/03/2018,2018,March,200
Kwara,01/04/2018,2018,April,203.75
Kwara,01/05/2018,2018,May,205
Kwara,01/06/2018,2018,June,208.115
Kwara,01/07/2018,2018,July,208
Kwara,01/08/2018,2018,August,210
Kwara,01/09/2018,2018,September,203.3333333
Kwara,01/10/2018,2018,October,226
Kwara,01/11/2018,2018,November,200
Kwara,01/12/2018,2018,December,231
Kwara,01/01/2019,2019,January,249
Kwara,01/02/2019,2019,February,235
Kwara,01/03/2019,2019,March,234
Kwara,01/04/2019,2019,April,235.6
Kwara,01/05/2019,2019,May,228
Kwara,01/06/2019,2019,June,238
Kwara,01/07/2019,2019,July,243
Kwara,01/08/2019,2019,August,243
Kwara,01/09/2019,2019,September,243
Kwara,01/10/2019,2019,October,228
Kwara,01/11/2019,2019,November,241.6666667
Kwara,01/12/2019,2019,December,235
Kwara,01/01/2020,2020,January,239.25
Kwara,01/02/2020,2020,February,235
Kwara,01/03/2020,2020,March,231.6666667
Kwara,01/04/2020,2020,April,232
Kwara,01/05/2020,2020,May,216.6666667
Kwara,01/06/2020,2020,June,235.4000534
Kwara,01/07/2020,2020,July,232
Kwara,01/08/2020,2020,August,226.6666667
Kwara,01/09/2020,2020,September,191
Kwara,01/10/2020,2020,October,173.25
Kwara,01/11/2020,2020,November,182.5
Kwara,01/12/2020,2020,December,195
Kwara,01/01/2021,2021,January,211.25
Kwara,01/02/2021,2021,February,226.86
Kwara,01/03/2021,2021,March,249.395
Kwara,01/04/2021,2021,April,246
Kwara,01/05/2021,2021,May,241.25
Kwara,01/06/2021,2021,June,261
Kwara,01/07/2021,2021,July,268.5714286
Kwara,01/08/2021,2021,August,281.25
Kwara,01/09/2021,2021,September,245
Kwara,01/10/2021,2021,October,229.296736
Kwara,01/11/2021,2021,November,318
Kwara,01/12/2021,2021,December,322.5
Kwara,01/01/2022,2022,January,319
Kwara,01/02/2022,2022,February,330
Kwara,01/03/2022,2022,March,512
Kwara,01/04/2022,2022,April,693.3333333
Kwara,01/05/2022,2022,May,658.3333333
Kwara,01/06/2022,2022,June,800
Kwara,01/07/2022,2022,July,792.5
Kwara,01/08/2022,2022,August,816.6666667
Kwara,01/09/2022,2022,September,817.1428571
Kwara,01/10/2022,2022,October,831.4285714
Kwara,01/11/2022,2022,November,836.4285714
Kwara,01/12/2022,2022,December,828.3333333
Kwara,01/12/2023,2023,December,1153.333333
Kwara,01/01/2023,2023,January,1134.71
Kwara,01/02/2023,2023,February,1444
Kwara,01/03/2023,2023,March,1307.5
Kwara,01/04/2023,2023,April,1345.71
Lagos,01/06/2015,2015,June,131.4705882
Lagos,01/07/2015,2015,July,125.75
Lagos,01/08/2015,2015,August,131.25
Lagos,01/09/2015,2015,September,140.5555556
Lagos,01/10/2015,2015,October,133.3333333
Lagos,01/11/2015,2015,November,153.6842105
Lagos,01/12/2015,2015,December,148.4210526
Lagos,01/01/2016,2016,January,149.375
Lagos,01/02/2016,2016,February,155.25
Lagos,01/03/2016,2016,March,143.4375
Lagos,01/04/2016,2016,April,147.3684211
Lagos,01/05/2016,2016,May,143.25
Lagos,01/06/2016,2016,June,175.5555556
Lagos,01/07/2016,2016,July,202.1428571
Lagos,01/08/2016,2016,August,194.4705882
Lagos,01/09/2016,2016,September,188.1111111
Lagos,01/10/2016,2016,October,187
Lagos,01/11/2016,2016,November,195.5882353
Lagos,01/12/2016,2016,December,196.5789474
Lagos,01/01/2017,2017,January,230
Lagos,01/02/2017,2017,February,252.1875
Lagos,01/03/2017,2017,March,242.6190476
Lagos,01/04/2017,2017,April,236.9444444
Lagos,01/05/2017,2017,May,230
Lagos,01/06/2017,2017,June,205.952381
Lagos,01/07/2017,2017,July,187.1875
Lagos,01/08/2017,2017,August,179.8235294
Lagos,01/09/2017,2017,September,185.2941176
Lagos,01/10/2017,2017,October,191.4705882
Lagos,01/11/2017,2017,November,206.33
Lagos,01/12/2017,2017,December,216.5384615
Lagos,01/01/2018,2018,January,212.3809524
Lagos,01/02/2018,2018,February,203.5294118
Lagos,01/03/2018,2018,March,201.3636364
Lagos,01/04/2018,2018,April,202.5
Lagos,01/05/2018,2018,May,210.25
Lagos,01/06/2018,2018,June,219.7826087
Lagos,01/07/2018,2018,July,217.1153846
Lagos,01/08/2018,2018,August,220.5263158
Lagos,01/09/2018,2018,September,227.3333333
Lagos,01/10/2018,2018,October,238.5454545
Lagos,01/11/2018,2018,November,236.6666667
Lagos,01/12/2018,2018,December,223.4210526
Lagos,01/01/2019,2019,January,230.7894737
Lagos,01/02/2019,2019,February,233.0555556
Lagos,01/03/2019,2019,March,233.6363636
Lagos,01/04/2019,2019,April,238.24
Lagos,01/05/2019,2019,May,233.9303482
Lagos,01/06/2019,2019,June,221.0526316
Lagos,01/07/2019,2019,July,223.0588235
Lagos,01/08/2019,2019,August,219.62
Lagos,01/09/2019,2019,September,220.7894737
Lagos,01/10/2019,2019,October,222.4074074
Lagos,01/11/2019,2019,November,230.2777778
Lagos,01/12/2019,2019,December,239.4736842
Lagos,01/01/2020,2020,January,227.8571429
Lagos,01/02/2020,2020,February,225
Lagos,01/03/2020,2020,March,225
Lagos,01/04/2020,2020,April,225
Lagos,01/05/2020,2020,May,215
Lagos,01/06/2020,2020,June,215.2222222
Lagos,01/07/2020,2020,July,226.3157895
Lagos,01/08/2020,2020,August,221.9444444
Lagos,01/09/2020,2020,September,210.35
Lagos,01/10/2020,2020,October,213.7222222
Lagos,01/11/2020,2020,November,214.6842105
Lagos,01/12/2020,2020,December,221.375
Lagos,01/01/2021,2021,January,220.7894737
Lagos,01/02/2021,2021,February,228.4375
Lagos,01/03/2021,2021,March,240.4545455
Lagos,01/04/2021,2021,April,247.3684211
Lagos,01/05/2021,2021,May,245
Lagos,01/06/2021,2021,June,238.25
Lagos,01/07/2021,2021,July,245
Lagos,01/08/2021,2021,August,244.0625
Lagos,01/09/2021,2021,September,247.6470588
Lagos,01/10/2021,2021,October,258.75
Lagos,01/11/2021,2021,November,294.7368421
Lagos,01/12/2021,2021,December,243.6532114
Lagos,01/01/2022,2022,January,303.2631579
Lagos,01/02/2022,2022,February,335.9375
Lagos,01/03/2022,2022,March,668.75
Lagos,01/04/2022,2022,April,660.6666667
Lagos,01/05/2022,2022,May,703.5555556
Lagos,01/06/2022,2022,June,727
Lagos,01/07/2022,2022,July,773.2352941
Lagos,01/08/2022,2022,August,769
Lagos,01/09/2022,2022,September,742.1428571
Lagos,01/10/2022,2022,October,778.2352941
Lagos,01/11/2022,2022,November,783.5406667
Lagos,01/12/2022,2022,December,835.2941176
Lagos,01/12/2023,2023,December,1157.8125
Lagos,01/01/2023,2023,January,1199.79
Lagos,01/02/2023,2023,February,1161.67
Lagos,01/03/2023,2023,March,1231.25
Lagos,01/04/2023,2023,April,1276.47
Nasarawa,01/06/2015,2015,June,167.6923077
Nasarawa,01/07/2015,2015,July,169.1428571
Nasarawa,01/08/2015,2015,August,193.125
Nasarawa,01/09/2015,2015,September,166
Nasarawa,01/10/2015,2015,October,154
Nasarawa,01/11/2015,2015,November,182.1428571
Nasarawa,01/12/2015,2015,December,170
Nasarawa,01/01/2016,2016,January,162.5
Nasarawa,01/02/2016,2016,February,161.5
Nasarawa,01/03/2016,2016,March,161.1111111
Nasarawa,01/04/2016,2016,April,152.7777778
Nasarawa,01/05/2016,2016,May,167.6923077
Nasarawa,01/06/2016,2016,June,183.6363636
Nasarawa,01/07/2016,2016,July,205
Nasarawa,01/08/2016,2016,August,208.8888889
Nasarawa,01/09/2016,2016,September,196.5714286
Nasarawa,01/10/2016,2016,October,183
Nasarawa,01/11/2016,2016,November,195
Nasarawa,01/12/2016,2016,December,196.4285714
Nasarawa,01/01/2017,2017,January,227.7777778
Nasarawa,01/02/2017,2017,February,251.25
Nasarawa,01/03/2017,2017,March,250.5
Nasarawa,01/04/2017,2017,April,246.9090909
Nasarawa,01/05/2017,2017,May,227.0833333
Nasarawa,01/06/2017,2017,June,221.8181818
Nasarawa,01/07/2017,2017,July,185
Nasarawa,01/08/2017,2017,August,176.25
Nasarawa,01/09/2017,2017,September,180
Nasarawa,01/10/2017,2017,October,194.7222222
Nasarawa,01/11/2017,2017,November,183.75
Nasarawa,01/12/2017,2017,December,278.8636364
Nasarawa,01/01/2018,2018,January,223
Nasarawa,01/02/2018,2018,February,200
Nasarawa,01/03/2018,2018,March,197
Nasarawa,01/04/2018,2018,April,203.1578947
Nasarawa,01/05/2018,2018,May,162.2727273
Nasarawa,01/06/2018,2018,June,175.4117647
Nasarawa,01/07/2018,2018,July,175.8333333
Nasarawa,01/08/2018,2018,August,180
Nasarawa,01/09/2018,2018,September,210
Nasarawa,01/10/2018,2018,October,237.7777778
Nasarawa,01/11/2018,2018,November,217.7777778
Nasarawa,01/12/2018,2018,December,211.6666667
Nasarawa,01/01/2019,2019,January,213.125
Nasarawa,01/02/2019,2019,February,217.25
Nasarawa,01/03/2019,2019,March,218.5
Nasarawa,01/04/2019,2019,April,219.21
Nasarawa,01/05/2019,2019,May,206.9285714
Nasarawa,01/06/2019,2019,June,196.9090909
Nasarawa,01/07/2019,2019,July,206.6
Nasarawa,01/08/2019,2019,August,225.6
Nasarawa,01/09/2019,2019,September,252.6
Nasarawa,01/10/2019,2019,October,225.6923077
Nasarawa,01/11/2019,2019,November,214.1428571
Nasarawa,01/12/2019,2019,December,217.3520412
Nasarawa,01/01/2020,2020,January,231
Nasarawa,01/02/2020,2020,February,218.9129158
Nasarawa,01/03/2020,2020,March,207.7777778
Nasarawa,01/04/2020,2020,April,217.8181818
Nasarawa,01/05/2020,2020,May,218.0197333
Nasarawa,01/06/2020,2020,June,218.9704023
Nasarawa,01/07/2020,2020,July,220.916788
Nasarawa,01/08/2020,2020,August,215.625
Nasarawa,01/09/2020,2020,September,221.8181818
Nasarawa,01/10/2020,2020,October,209.2857143
Nasarawa,01/11/2020,2020,November,196.3333333
Nasarawa,01/12/2020,2020,December,218.8
Nasarawa,01/01/2021,2021,January,213.8888889
Nasarawa,01/02/2021,2021,February,224.5454545
Nasarawa,01/03/2021,2021,March,226.1
Nasarawa,01/04/2021,2021,April,237.6666667
Nasarawa,01/05/2021,2021,May,213.8888889
Nasarawa,01/06/2021,2021,June,244.8333333
Nasarawa,01/07/2021,2021,July,262.8
Nasarawa,01/08/2021,2021,August,244.4166667
Nasarawa,01/09/2021,2021,September,241.2222222
Nasarawa,01/10/2021,2021,October,254.1
Nasarawa,01/11/2021,2021,November,293.8888889
Nasarawa,01/12/2021,2021,December,315
Nasarawa,01/01/2022,2022,January,287.5
Nasarawa,01/02/2022,2022,February,315
Nasarawa,01/03/2022,2022,March,450
Nasarawa,01/04/2022,2022,April,701
Nasarawa,01/05/2022,2022,May,683.75
Nasarawa,01/06/2022,2022,June,715
Nasarawa,01/07/2022,2022,July,768.8888889
Nasarawa,01/08/2022,2022,August,797.2727273
Nasarawa,01/09/2022,2022,September,806.9230769
Nasarawa,01/10/2022,2022,October,845.3846154
Nasarawa,01/11/2022,2022,November,858.8888889
Nasarawa,01/12/2022,2022,December,850.8888889
Nasarawa,01/12/2023,2023,December,1200
Nasarawa,01/01/2023,2023,January,1146
Nasarawa,01/02/2023,2023,February,1275
Nasarawa,01/03/2023,2023,March,1285
Nasarawa,01/04/2023,2023,April,1520
Niger,01/06/2015,2015,June,179.375
Niger,01/07/2015,2015,July,162.1428571
Niger,01/08/2015,2015,August,175
Niger,01/09/2015,2015,September,162
Niger,01/10/2015,2015,October,186.6666667
Niger,01/11/2015,2015,November,177.1428571
Niger,01/12/2015,2015,December,172.5
Niger,01/01/2016,2016,January,187
Niger,01/02/2016,2016,February,164.1666667
Niger,01/03/2016,2016,March,151
Niger,01/04/2016,2016,April,169
Niger,01/05/2016,2016,May,179.375
Niger,01/06/2016,2016,June,188.3333333
Niger,01/07/2016,2016,July,204.2857143
Niger,01/08/2016,2016,August,197.1428571
Niger,01/09/2016,2016,September,198
Niger,01/10/2016,2016,October,183.8888889
Niger,01/11/2016,2016,November,188
Niger,01/12/2016,2016,December,190
Niger,01/01/2017,2017,January,223.3333333
Niger,01/02/2017,2017,February,248.5714286
Niger,01/03/2017,2017,March,226.4285714
Niger,01/04/2017,2017,April,237.5
Niger,01/05/2017,2017,May,236.4285714
Niger,01/06/2017,2017,June,230
Niger,01/07/2017,2017,July,220
Niger,01/08/2017,2017,August,224.2307692
Niger,01/09/2017,2017,September,181.4285714
Niger,01/10/2017,2017,October,206.25
Niger,01/11/2017,2017,November,200.28
Niger,01/12/2017,2017,December,203.75
Niger,01/01/2018,2018,January,221.4285714
Niger,01/02/2018,2018,February,202.1
Niger,01/03/2018,2018,March,199
Niger,01/04/2018,2018,April,201.8181818
Niger,01/05/2018,2018,May,218.5714286
Niger,01/06/2018,2018,June,200.5
Niger,01/07/2018,2018,July,200.5555556
Niger,01/08/2018,2018,August,211.8461538
Niger,01/09/2018,2018,September,203.3333333
Niger,01/10/2018,2018,October,219.0666667
Niger,01/11/2018,2018,November,201.25
Niger,01/12/2018,2018,December,211.6666667
Niger,01/01/2019,2019,January,218
Niger,01/02/2019,2019,February,221.4285714
Niger,01/03/2019,2019,March,241.875
Niger,01/04/2019,2019,April,241.9
Niger,01/05/2019,2019,May,220.625
Niger,01/06/2019,2019,June,231.6666667
Niger,01/07/2019,2019,July,243.75
Niger,01/08/2019,2019,August,257.14
Niger,01/09/2019,2019,September,253.75
Niger,01/10/2019,2019,October,230
Niger,01/11/2019,2019,November,221.25
Niger,01/12/2019,2019,December,221.4285714
Niger,01/01/2020,2020,January,228.5714286
Niger,01/02/2020,2020,February,221.4285714
Niger,01/03/2020,2020,March,238.75
Niger,01/04/2020,2020,April,222.2222222
Niger,01/05/2020,2020,May,218.3333333
Niger,01/06/2020,2020,June,240
Niger,01/07/2020,2020,July,233.75
Niger,01/08/2020,2020,August,235
Niger,01/09/2020,2020,September,247.7777778
Niger,01/10/2020,2020,October,242.5
Niger,01/11/2020,2020,November,250
Niger,01/12/2020,2020,December,235
Niger,01/01/2021,2021,January,251.25
Niger,01/02/2021,2021,February,243.1818182
Niger,01/03/2021,2021,March,238.3333333
Niger,01/04/2021,2021,April,250
Niger,01/05/2021,2021,May,248.75
Niger,01/06/2021,2021,June,260
Niger,01/07/2021,2021,July,252.8571429
Niger,01/08/2021,2021,August,255.7142857
Niger,01/09/2021,2021,September,264
Niger,01/10/2021,2021,October,260
Niger,01/11/2021,2021,November,246
Niger,01/12/2021,2021,December,276
Niger,01/01/2022,2022,January,291.25
Niger,01/02/2022,2022,February,312.1428571
Niger,01/03/2022,2022,March,515
Niger,01/04/2022,2022,April,615
Niger,01/05/2022,2022,May,673.5
Niger,01/06/2022,2022,June,746.25
Niger,01/07/2022,2022,July,783.3333333
Niger,01/08/2022,2022,August,821.6666667
Niger,01/09/2022,2022,September,841.6666667
Niger,01/10/2022,2022,October,816.6666667
Niger,01/11/2022,2022,November,822.5
Niger,01/12/2022,2022,December,826.2222222
Niger,01/12/2023,2023,December,1062.5
Niger,01/01/2023,2023,January,1217.79
Niger,01/02/2023,2023,February,1180
Niger,01/03/2023,2023,March,1140
Niger,01/04/2023,2023,April,1023
Ogun,01/06/2015,2015,June,129.6428571
Ogun,01/07/2015,2015,July,128.5416667
Ogun,01/08/2015,2015,August,133.8461538
Ogun,01/09/2015,2015,September,141.25
Ogun,01/10/2015,2015,October,132.7272727
Ogun,01/11/2015,2015,November,151.5384615
Ogun,01/12/2015,2015,December,149.4
Ogun,01/01/2016,2016,January,146.7857143
Ogun,01/02/2016,2016,February,140.3846154
Ogun,01/03/2016,2016,March,135
Ogun,01/04/2016,2016,April,129.6153846
Ogun,01/05/2016,2016,May,132.5
Ogun,01/06/2016,2016,June,172.8571429
Ogun,01/07/2016,2016,July,207.1538462
Ogun,01/08/2016,2016,August,198.4615385
Ogun,01/09/2016,2016,September,183.4615385
Ogun,01/10/2016,2016,October,186.6923077
Ogun,01/11/2016,2016,November,199.8666667
Ogun,01/12/2016,2016,December,204.0909091
Ogun,01/01/2017,2017,January,198.3333333
Ogun,01/02/2017,2017,February,245.3846154
Ogun,01/03/2017,2017,March,238
Ogun,01/04/2017,2017,April,220.3846154
Ogun,01/05/2017,2017,May,210.5
Ogun,01/06/2017,2017,June,220.4545455
Ogun,01/07/2017,2017,July,180.0769231
Ogun,01/08/2017,2017,August,177.7272727
